fare_id,price,currency_type,payment_method,transfers,agency_id,transfer_duration
741_5005_5849_7078,10,EUR,0,0,5,
741_5005_5849_7090,10,EUR,0,0,5,
741_5005_5849_7994,5,EUR,0,0,5,
741_5005_5849_8010,10,EUR,0,0,5,
741_5005_5850_1919,10,EUR,0,0,5,
741_5005_5850_5603,5,EUR,0,0,5,
741_5005_5850_5622,5,EUR,0,0,5,
741_5005_5850_5848,5,EUR,0,0,5,
741_5005_5850_5849,5,EUR,0,0,5,
741_5005_5850_5853,5,EUR,0,0,5,
741_5005_5850_5854,5,EUR,0,0,5,
741_5005_5850_5856,5,EUR,0,0,5,
741_5005_5850_5858,5,EUR,0,0,5,
741_5005_5850_5859,5,EUR,0,0,5,
741_5005_5850_5862,5,EUR,0,0,5,
741_5005_5850_5867,5,EUR,0,0,5,
741_5005_5850_5901,5,EUR,0,0,5,
741_5005_5850_6102,5,EUR,0,0,5,
741_5005_5850_6104,5,EUR,0,0,5,
741_5005_5850_6167,5,EUR,0,0,5,
741_5005_5850_6171,5,EUR,0,0,5,
741_5005_5850_6172,5,EUR,0,0,5,
741_5005_5850_6178,5,EUR,0,0,5,
741_5005_5850_6179,5,EUR,0,0,5,
741_5005_5850_6345,5,EUR,0,0,5,
741_5005_5850_6370,5,EUR,0,0,5,
741_5005_5850_6372,5,EUR,0,0,5,
741_5005_5850_6417,5,EUR,0,0,5,
741_5005_5850_6418,5,EUR,0,0,5,
741_5005_5850_6427,5,EUR,0,0,5,
741_5005_5850_6429,5,EUR,0,0,5,
741_5005_5850_6497,5,EUR,0,0,5,
741_5005_5850_6555,5,EUR,0,0,5,
741_5005_5850_6556,5,EUR,0,0,5,
741_5005_5850_6595,5,EUR,0,0,5,
741_5005_5850_6597,5,EUR,0,0,5,
741_5005_5850_6601,5,EUR,0,0,5,
741_5005_5850_6656,5,EUR,0,0,5,
741_5005_5850_6665,5,EUR,0,0,5,
741_5005_5850_7078,10,EUR,0,0,5,
741_5005_5850_7090,10,EUR,0,0,5,
741_5005_5850_7994,5,EUR,0,0,5,
741_5005_5850_8010,5,EUR,0,0,5,
741_5005_5853_1919,10,EUR,0,0,5,
741_5005_5853_5603,5,EUR,0,0,5,
741_5005_5853_5622,5,EUR,0,0,5,
741_5005_5853_5848,5,EUR,0,0,5,
741_5005_5853_5849,5,EUR,0,0,5,
741_5005_5853_6179,5,EUR,0,0,5,
741_5005_5853_7078,10,EUR,0,0,5,
741_5005_5853_7090,10,EUR,0,0,5,
741_5005_5853_7994,5,EUR,0,0,5,
741_5005_5853_8010,10,EUR,0,0,5,
741_5005_5854_1919,10,EUR,0,0,5,
741_5005_5854_5603,5,EUR,0,0,5,
741_5005_5854_5622,5,EUR,0,0,5,
741_5005_5854_5848,5,EUR,0,0,5,
741_5005_5854_5849,5,EUR,0,0,5,
741_5005_5854_5853,5,EUR,0,0,5,
741_5005_5854_5856,5,EUR,0,0,5,
741_5005_5854_5858,5,EUR,0,0,5,
741_5005_5854_5859,5,EUR,0,0,5,
741_5005_5854_5862,5,EUR,0,0,5,
741_5005_5854_5867,5,EUR,0,0,5,
741_5005_5854_5901,5,EUR,0,0,5,
741_5005_5854_6102,5,EUR,0,0,5,
741_5005_5854_6104,5,EUR,0,0,5,
741_5005_5854_6167,5,EUR,0,0,5,
741_5005_5854_6171,5,EUR,0,0,5,
741_5005_5854_6172,5,EUR,0,0,5,
741_5005_5854_6179,5,EUR,0,0,5,
741_5005_5854_6345,5,EUR,0,0,5,
741_5005_5854_6372,5,EUR,0,0,5,
741_5005_5854_6417,5,EUR,0,0,5,
741_5005_5854_6418,5,EUR,0,0,5,
741_5005_5854_6427,5,EUR,0,0,5,
741_5005_5854_6429,5,EUR,0,0,5,
741_5005_5854_6497,5,EUR,0,0,5,
741_5005_5854_6555,5,EUR,0,0,5,
741_5005_5854_6556,5,EUR,0,0,5,
741_5005_5854_6595,5,EUR,0,0,5,
741_5005_5854_6597,5,EUR,0,0,5,
741_5005_5854_6601,5,EUR,0,0,5,
741_5005_5854_6656,5,EUR,0,0,5,
741_5005_5854_6665,5,EUR,0,0,5,
741_5005_5854_7078,10,EUR,0,0,5,
741_5005_5854_7090,10,EUR,0,0,5,
741_5005_5854_7994,5,EUR,0,0,5,
741_5005_5854_8010,10,EUR,0,0,5,
741_5005_5856_1919,10,EUR,0,0,5,
741_5005_5856_5603,5,EUR,0,0,5,
741_5005_5856_5622,5,EUR,0,0,5,
741_5005_5856_5848,5,EUR,0,0,5,
741_5005_5856_5849,5,EUR,0,0,5,
741_5005_5856_5853,5,EUR,0,0,5,
741_5005_5856_6179,5,EUR,0,0,5,
741_5005_5856_7078,10,EUR,0,0,5,
741_5005_5856_7090,10,EUR,0,0,5,
741_5005_5856_7994,5,EUR,0,0,5,
741_5005_5856_8010,10,EUR,0,0,5,
741_5005_5858_1919,10,EUR,0,0,5,
741_5005_5858_5603,5,EUR,0,0,5,
741_5005_5858_5622,5,EUR,0,0,5,
741_5005_5858_5848,5,EUR,0,0,5,
741_5005_5858_5849,5,EUR,0,0,5,
741_5005_5858_5853,5,EUR,0,0,5,
741_5005_5858_5856,5,EUR,0,0,5,
741_5005_5858_5859,5,EUR,0,0,5,
741_5005_5858_5862,5,EUR,0,0,5,
741_5005_5858_5867,5,EUR,0,0,5,
741_5005_5858_5901,5,EUR,0,0,5,
741_5005_5858_6102,5,EUR,0,0,5,
741_5005_5858_6104,5,EUR,0,0,5,
741_5005_5858_6167,5,EUR,0,0,5,
741_5005_5858_6171,5,EUR,0,0,5,
741_5005_5858_6172,5,EUR,0,0,5,
741_5005_5858_6179,5,EUR,0,0,5,
741_5005_5858_6345,5,EUR,0,0,5,
741_5005_5858_6372,5,EUR,0,0,5,
741_5005_5858_6417,5,EUR,0,0,5,
741_5005_5858_6418,5,EUR,0,0,5,
741_5005_5858_6427,5,EUR,0,0,5,
741_5005_5858_6429,5,EUR,0,0,5,
741_5005_5858_6497,5,EUR,0,0,5,
741_5005_5858_6555,5,EUR,0,0,5,
741_5005_5858_6556,5,EUR,0,0,5,
741_5005_5858_6595,5,EUR,0,0,5,
741_5005_5858_6597,5,EUR,0,0,5,
741_5005_5858_6601,5,EUR,0,0,5,
741_5005_5858_6656,5,EUR,0,0,5,
741_5005_5858_6665,5,EUR,0,0,5,
741_5005_5858_7078,10,EUR,0,0,5,
741_5005_5858_7090,10,EUR,0,0,5,
741_5005_5858_7994,5,EUR,0,0,5,
741_5005_5858_8010,10,EUR,0,0,5,
741_5005_5859_1919,10,EUR,0,0,5,
741_5005_5859_5603,5,EUR,0,0,5,
741_5005_5859_5622,5,EUR,0,0,5,
741_5005_5859_5848,5,EUR,0,0,5,
741_5005_5859_5849,5,EUR,0,0,5,
741_5005_5859_5853,5,EUR,0,0,5,
741_5005_5859_5856,5,EUR,0,0,5,
741_5005_5859_6167,5,EUR,0,0,5,
741_5005_5859_6171,5,EUR,0,0,5,
741_5005_5859_6179,5,EUR,0,0,5,
741_5005_5859_7078,10,EUR,0,0,5,
741_5005_5859_7090,10,EUR,0,0,5,
741_5005_5859_7994,5,EUR,0,0,5,
741_5005_5859_8010,10,EUR,0,0,5,
741_5005_5862_1919,10,EUR,0,0,5,
741_5005_5862_5603,5,EUR,0,0,5,
741_5005_5862_5622,5,EUR,0,0,5,
741_5005_5862_5848,5,EUR,0,0,5,
741_5005_5862_5849,5,EUR,0,0,5,
741_5005_5862_5853,5,EUR,0,0,5,
741_5005_5862_5856,5,EUR,0,0,5,
741_5005_5862_5859,5,EUR,0,0,5,
741_5005_5862_6167,5,EUR,0,0,5,
741_5005_5862_6171,5,EUR,0,0,5,
741_5005_5862_6179,5,EUR,0,0,5,
741_5005_5862_7078,10,EUR,0,0,5,
741_5005_5862_7090,10,EUR,0,0,5,
741_5005_5862_7994,5,EUR,0,0,5,
741_5005_5862_8010,10,EUR,0,0,5,
741_5005_5867_1919,10,EUR,0,0,5,
741_5005_5867_5603,5,EUR,0,0,5,
741_5005_5867_5622,5,EUR,0,0,5,
741_5005_5867_5848,5,EUR,0,0,5,
741_5005_5867_5849,5,EUR,0,0,5,
741_5005_5867_5853,5,EUR,0,0,5,
741_5005_5867_5856,5,EUR,0,0,5,
741_5005_5867_5859,5,EUR,0,0,5,
741_5005_5867_5862,5,EUR,0,0,5,
741_5005_5867_5901,5,EUR,0,0,5,
741_5005_5867_6102,5,EUR,0,0,5,
741_5005_5867_6104,5,EUR,0,0,5,
741_5005_5867_6167,5,EUR,0,0,5,
741_5005_5867_6171,5,EUR,0,0,5,
741_5005_5867_6172,5,EUR,0,0,5,
741_5005_5867_6179,5,EUR,0,0,5,
741_5005_5867_6417,5,EUR,0,0,5,
741_5005_5867_6418,5,EUR,0,0,5,
741_5005_5867_6427,5,EUR,0,0,5,
741_5005_5867_6429,5,EUR,0,0,5,
741_5005_5867_6497,5,EUR,0,0,5,
741_5005_5867_6555,5,EUR,0,0,5,
741_5005_5867_6556,5,EUR,0,0,5,
741_5005_5867_6595,5,EUR,0,0,5,
741_5005_5867_6597,5,EUR,0,0,5,
741_5005_5867_6601,5,EUR,0,0,5,
741_5005_5867_6656,5,EUR,0,0,5,
741_5005_5867_6665,5,EUR,0,0,5,
741_5005_5867_7078,10,EUR,0,0,5,
741_5005_5867_7090,10,EUR,0,0,5,
741_5005_5867_7994,5,EUR,0,0,5,
741_5005_5867_8010,10,EUR,0,0,5,
741_5005_5901_1919,10,EUR,0,0,5,
741_5005_5901_5603,5,EUR,0,0,5,
741_5005_5901_5622,5,EUR,0,0,5,
741_5005_5901_5848,5,EUR,0,0,5,
741_5005_5901_5849,5,EUR,0,0,5,
741_5005_5901_5853,5,EUR,0,0,5,
741_5005_5901_5856,5,EUR,0,0,5,
741_5005_5901_5859,5,EUR,0,0,5,
741_5005_5901_5862,5,EUR,0,0,5,
741_5005_5901_6102,5,EUR,0,0,5,
741_5005_5901_6167,5,EUR,0,0,5,
741_5005_5901_6171,5,EUR,0,0,5,
741_5005_5901_6172,5,EUR,0,0,5,
741_5005_5901_6179,5,EUR,0,0,5,
741_5005_5901_7078,10,EUR,0,0,5,
741_5005_5901_7090,10,EUR,0,0,5,
741_5005_5901_7994,5,EUR,0,0,5,
741_5005_5901_8010,10,EUR,0,0,5,
741_5005_6102_1919,10,EUR,0,0,5,
741_5005_6102_5603,5,EUR,0,0,5,
741_5005_6102_5622,5,EUR,0,0,5,
741_5005_6102_5848,5,EUR,0,0,5,
741_5005_6102_5849,5,EUR,0,0,5,
741_5005_6102_5853,5,EUR,0,0,5,
741_5005_6102_5856,5,EUR,0,0,5,
741_5005_6102_5859,5,EUR,0,0,5,
741_5005_6102_5862,5,EUR,0,0,5,
741_5005_6102_6167,5,EUR,0,0,5,
741_5005_6102_6171,5,EUR,0,0,5,
741_5005_6102_6172,5,EUR,0,0,5,
741_5005_6102_6179,5,EUR,0,0,5,
741_5005_6102_7078,10,EUR,0,0,5,
741_5005_6102_7090,10,EUR,0,0,5,
741_5005_6102_7994,5,EUR,0,0,5,
741_5005_6102_8010,10,EUR,0,0,5,
741_5005_6104_1919,10,EUR,0,0,5,
741_5005_6104_5603,5,EUR,0,0,5,
741_5005_6104_5622,5,EUR,0,0,5,
741_5005_6104_5848,5,EUR,0,0,5,
741_5005_6104_5849,5,EUR,0,0,5,
741_5005_6104_5853,5,EUR,0,0,5,
741_5005_6104_5856,5,EUR,0,0,5,
741_5005_6104_5859,5,EUR,0,0,5,
741_5005_6104_5862,5,EUR,0,0,5,
741_5005_6104_5901,5,EUR,0,0,5,
741_5005_6104_6102,5,EUR,0,0,5,
741_5005_6104_6167,5,EUR,0,0,5,
741_5005_6104_6171,5,EUR,0,0,5,
741_5005_6104_6172,5,EUR,0,0,5,
741_5005_6104_6179,5,EUR,0,0,5,
741_5005_6104_6417,5,EUR,0,0,5,
741_5005_6104_6418,5,EUR,0,0,5,
741_5005_6104_6427,5,EUR,0,0,5,
741_5005_6104_6429,5,EUR,0,0,5,
741_5005_6104_6497,5,EUR,0,0,5,
741_5005_6104_6555,5,EUR,0,0,5,
741_5005_6104_6556,5,EUR,0,0,5,
741_5005_6104_6595,5,EUR,0,0,5,
741_5005_6104_6597,5,EUR,0,0,5,
741_5005_6104_6601,5,EUR,0,0,5,
741_5005_6104_6656,5,EUR,0,0,5,
741_5005_6104_6665,5,EUR,0,0,5,
741_5005_6104_7078,10,EUR,0,0,5,
741_5005_6104_7090,10,EUR,0,0,5,
741_5005_6104_7994,5,EUR,0,0,5,
741_5005_6104_8010,10,EUR,0,0,5,
741_5005_6167_1919,10,EUR,0,0,5,
741_5005_6167_5603,5,EUR,0,0,5,
741_5005_6167_5622,5,EUR,0,0,5,
741_5005_6167_5848,5,EUR,0,0,5,
741_5005_6167_5849,5,EUR,0,0,5,
741_5005_6167_5853,5,EUR,0,0,5,
741_5005_6167_5856,5,EUR,0,0,5,
741_5005_6167_6171,5,EUR,0,0,5,
741_5005_6167_6179,5,EUR,0,0,5,
741_5005_6167_7078,10,EUR,0,0,5,
741_5005_6167_7090,10,EUR,0,0,5,
741_5005_6167_7994,5,EUR,0,0,5,
741_5005_6167_8010,10,EUR,0,0,5,
741_5005_6171_1919,10,EUR,0,0,5,
741_5005_6171_5603,5,EUR,0,0,5,
741_5005_6171_5622,5,EUR,0,0,5,
741_5005_6171_5848,5,EUR,0,0,5,
741_5005_6171_5849,5,EUR,0,0,5,
741_5005_6171_5853,5,EUR,0,0,5,
741_5005_6171_5856,5,EUR,0,0,5,
741_5005_6171_6179,5,EUR,0,0,5,
741_5005_6171_7078,10,EUR,0,0,5,
741_5005_6171_7090,10,EUR,0,0,5,
741_5005_6171_7994,5,EUR,0,0,5,
741_5005_6171_8010,10,EUR,0,0,5,
741_5005_6172_1919,10,EUR,0,0,5,
741_5005_6172_5603,5,EUR,0,0,5,
741_5005_6172_5622,5,EUR,0,0,5,
741_5005_6172_5848,5,EUR,0,0,5,
741_5005_6172_5849,5,EUR,0,0,5,
741_5005_6172_5853,5,EUR,0,0,5,
741_5005_6172_5856,5,EUR,0,0,5,
741_5005_6172_5859,5,EUR,0,0,5,
741_5005_6172_5862,5,EUR,0,0,5,
741_5005_6172_6167,5,EUR,0,0,5,
741_5005_6172_6171,5,EUR,0,0,5,
741_5005_6172_6179,5,EUR,0,0,5,
741_5005_6172_7078,10,EUR,0,0,5,
741_5005_6172_7090,10,EUR,0,0,5,
741_5005_6172_7994,5,EUR,0,0,5,
741_5005_6172_8010,10,EUR,0,0,5,
741_5005_6178_1919,10,EUR,0,0,5,
741_5005_6178_5603,5,EUR,0,0,5,
741_5005_6178_5622,5,EUR,0,0,5,
741_5005_6178_5848,5,EUR,0,0,5,
741_5005_6178_5849,5,EUR,0,0,5,
741_5005_6178_5853,5,EUR,0,0,5,
741_5005_6178_5854,5,EUR,0,0,5,
741_5005_6178_5856,5,EUR,0,0,5,
741_5005_6178_5858,5,EUR,0,0,5,
741_5005_6178_5859,5,EUR,0,0,5,
741_5005_6178_5862,5,EUR,0,0,5,
741_5005_6178_5867,5,EUR,0,0,5,
741_5005_6178_5901,5,EUR,0,0,5,
741_5005_6178_6102,5,EUR,0,0,5,
741_5005_6178_6104,5,EUR,0,0,5,
741_5005_6178_6167,5,EUR,0,0,5,
741_5005_6178_6171,5,EUR,0,0,5,
741_5005_6178_6172,5,EUR,0,0,5,
741_5005_6178_6179,5,EUR,0,0,5,
741_5005_6178_6345,5,EUR,0,0,5,
741_5005_6178_6370,5,EUR,0,0,5,
741_5005_6178_6372,5,EUR,0,0,5,
741_5005_6178_6417,5,EUR,0,0,5,
741_5005_6178_6418,5,EUR,0,0,5,
741_5005_6178_6427,5,EUR,0,0,5,
741_5005_6178_6429,5,EUR,0,0,5,
741_5005_6178_6497,5,EUR,0,0,5,
741_5005_6178_6555,5,EUR,0,0,5,
741_5005_6178_6556,5,EUR,0,0,5,
741_5005_6178_6595,5,EUR,0,0,5,
741_5005_6178_6597,5,EUR,0,0,5,
741_5005_6178_6601,5,EUR,0,0,5,
741_5005_6178_6656,5,EUR,0,0,5,
741_5005_6178_6665,5,EUR,0,0,5,
741_5005_6178_7078,10,EUR,0,0,5,
741_5005_6178_7090,10,EUR,0,0,5,
741_5005_6178_7994,5,EUR,0,0,5,
741_5005_6178_8010,5,EUR,0,0,5,
741_5005_6179_1919,10,EUR,0,0,5,
741_5005_6179_5603,5,EUR,0,0,5,
741_5005_6179_5622,5,EUR,0,0,5,
741_5005_6179_5848,5,EUR,0,0,5,
741_5005_6179_5849,5,EUR,0,0,5,
741_5005_6179_7078,10,EUR,0,0,5,
741_5005_6179_7090,10,EUR,0,0,5,
741_5005_6179_7994,5,EUR,0,0,5,
741_5005_6179_8010,10,EUR,0,0,5,
741_5005_6345_1919,10,EUR,0,0,5,
741_5005_6345_5603,5,EUR,0,0,5,
741_5005_6345_5622,5,EUR,0,0,5,
741_5005_6345_5848,5,EUR,0,0,5,
741_5005_6345_5849,5,EUR,0,0,5,
741_5005_6345_5853,5,EUR,0,0,5,
741_5005_6345_5856,5,EUR,0,0,5,
741_5005_6345_5859,5,EUR,0,0,5,
741_5005_6345_5862,5,EUR,0,0,5,
741_5005_6345_5867,5,EUR,0,0,5,
741_5005_6345_5901,5,EUR,0,0,5,
741_5005_6345_6102,5,EUR,0,0,5,
741_5005_6345_6104,5,EUR,0,0,5,
741_5005_6345_6167,5,EUR,0,0,5,
741_5005_6345_6171,5,EUR,0,0,5,
741_5005_6345_6172,5,EUR,0,0,5,
741_5005_6345_6179,5,EUR,0,0,5,
741_5005_6345_6417,5,EUR,0,0,5,
741_5005_6345_6418,5,EUR,0,0,5,
741_5005_6345_6427,5,EUR,0,0,5,
741_5005_6345_6429,5,EUR,0,0,5,
741_5005_6345_6497,5,EUR,0,0,5,
741_5005_6345_6555,5,EUR,0,0,5,
741_5005_6345_6556,5,EUR,0,0,5,
741_5005_6345_6595,5,EUR,0,0,5,
741_5005_6345_6597,5,EUR,0,0,5,
741_5005_6345_6601,5,EUR,0,0,5,
741_5005_6345_6656,5,EUR,0,0,5,
741_5005_6345_6665,5,EUR,0,0,5,
741_5005_6345_7078,10,EUR,0,0,5,
741_5005_6345_7090,10,EUR,0,0,5,
741_5005_6345_7994,5,EUR,0,0,5,
741_5005_6345_8010,10,EUR,0,0,5,
741_5005_6370_1919,10,EUR,0,0,5,
741_5005_6370_5603,5,EUR,0,0,5,
741_5005_6370_5622,5,EUR,0,0,5,
741_5005_6370_5848,5,EUR,0,0,5,
741_5005_6370_5849,5,EUR,0,0,5,
741_5005_6370_5853,5,EUR,0,0,5,
741_5005_6370_5854,5,EUR,0,0,5,
741_5005_6370_5856,5,EUR,0,0,5,
741_5005_6370_5858,5,EUR,0,0,5,
741_5005_6370_5859,5,EUR,0,0,5,
741_5005_6370_5862,5,EUR,0,0,5,
741_5005_6370_5867,5,EUR,0,0,5,
741_5005_6370_5901,5,EUR,0,0,5,
741_5005_6370_6102,5,EUR,0,0,5,
741_5005_6370_6104,5,EUR,0,0,5,
741_5005_6370_6167,5,EUR,0,0,5,
741_5005_6370_6171,5,EUR,0,0,5,
741_5005_6370_6172,5,EUR,0,0,5,
741_5005_6370_6179,5,EUR,0,0,5,
741_5005_6370_6345,5,EUR,0,0,5,
741_5005_6370_6372,5,EUR,0,0,5,
741_5005_6370_6417,5,EUR,0,0,5,
741_5005_6370_6418,5,EUR,0,0,5,
741_5005_6370_6427,5,EUR,0,0,5,
741_5005_6370_6429,5,EUR,0,0,5,
741_5005_6370_6497,5,EUR,0,0,5,
741_5005_6370_6555,5,EUR,0,0,5,
741_5005_6370_6556,5,EUR,0,0,5,
741_5005_6370_6595,5,EUR,0,0,5,
741_5005_6370_6597,5,EUR,0,0,5,
741_5005_6370_6601,5,EUR,0,0,5,
741_5005_6370_6656,5,EUR,0,0,5,
741_5005_6370_6665,5,EUR,0,0,5,
741_5005_6370_7078,10,EUR,0,0,5,
741_5005_6370_7090,10,EUR,0,0,5,
741_5005_6370_7994,5,EUR,0,0,5,
741_5005_6370_8010,10,EUR,0,0,5,
741_5005_6372_1919,10,EUR,0,0,5,
741_5005_6372_5603,5,EUR,0,0,5,
741_5005_6372_5622,5,EUR,0,0,5,
741_5005_6372_5848,5,EUR,0,0,5,
741_5005_6372_5849,5,EUR,0,0,5,
741_5005_6372_5853,5,EUR,0,0,5,
741_5005_6372_5856,5,EUR,0,0,5,
741_5005_6372_5859,5,EUR,0,0,5,
741_5005_6372_5862,5,EUR,0,0,5,
741_5005_6372_5867,5,EUR,0,0,5,
741_5005_6372_5901,5,EUR,0,0,5,
741_5005_6372_6102,5,EUR,0,0,5,
741_5005_6372_6104,5,EUR,0,0,5,
741_5005_6372_6167,5,EUR,0,0,5,
741_5005_6372_6171,5,EUR,0,0,5,
741_5005_6372_6172,5,EUR,0,0,5,
741_5005_6372_6179,5,EUR,0,0,5,
741_5005_6372_6345,5,EUR,0,0,5,
741_5005_6372_6417,5,EUR,0,0,5,
741_5005_6372_6418,5,EUR,0,0,5,
741_5005_6372_6427,5,EUR,0,0,5,
741_5005_6372_6429,5,EUR,0,0,5,
741_5005_6372_6497,5,EUR,0,0,5,
741_5005_6372_6555,5,EUR,0,0,5,
741_5005_6372_6556,5,EUR,0,0,5,
741_5005_6372_6595,5,EUR,0,0,5,
741_5005_6372_6597,5,EUR,0,0,5,
741_5005_6372_6601,5,EUR,0,0,5,
741_5005_6372_6656,5,EUR,0,0,5,
741_5005_6372_6665,5,EUR,0,0,5,
741_5005_6372_7078,10,EUR,0,0,5,
741_5005_6372_7090,10,EUR,0,0,5,
741_5005_6372_7994,5,EUR,0,0,5,
741_5005_6372_8010,10,EUR,0,0,5,
741_5005_6417_1919,10,EUR,0,0,5,
741_5005_6417_5603,5,EUR,0,0,5,
741_5005_6417_5622,5,EUR,0,0,5,
741_5005_6417_5848,5,EUR,0,0,5,
741_5005_6417_5849,5,EUR,0,0,5,
741_5005_6417_5853,5,EUR,0,0,5,
741_5005_6417_5856,5,EUR,0,0,5,
741_5005_6417_5859,5,EUR,0,0,5,
741_5005_6417_5862,5,EUR,0,0,5,
741_5005_6417_5901,5,EUR,0,0,5,
741_5005_6417_6102,5,EUR,0,0,5,
741_5005_6417_6167,5,EUR,0,0,5,
741_5005_6417_6171,5,EUR,0,0,5,
741_5005_6417_6172,5,EUR,0,0,5,
741_5005_6417_6179,5,EUR,0,0,5,
741_5005_6417_6418,5,EUR,0,0,5,
741_5005_6417_6427,5,EUR,0,0,5,
741_5005_6417_6429,5,EUR,0,0,5,
741_5005_6417_6497,5,EUR,0,0,5,
741_5005_6417_6555,5,EUR,0,0,5,
741_5005_6417_6556,5,EUR,0,0,5,
741_5005_6417_6595,5,EUR,0,0,5,
741_5005_6417_6601,5,EUR,0,0,5,
741_5005_6417_6656,5,EUR,0,0,5,
741_5005_6417_7078,10,EUR,0,0,5,
741_5005_6417_7090,10,EUR,0,0,5,
741_5005_6417_7994,5,EUR,0,0,5,
741_5005_6417_8010,10,EUR,0,0,5,
741_5005_6418_1919,10,EUR,0,0,5,
741_5005_6418_5603,5,EUR,0,0,5,
741_5005_6418_5622,5,EUR,0,0,5,
741_5005_6418_5848,5,EUR,0,0,5,
741_5005_6418_5849,5,EUR,0,0,5,
741_5005_6418_5853,5,EUR,0,0,5,
741_5005_6418_5856,5,EUR,0,0,5,
741_5005_6418_5859,5,EUR,0,0,5,
741_5005_6418_5862,5,EUR,0,0,5,
741_5005_6418_5901,5,EUR,0,0,5,
741_5005_6418_6102,5,EUR,0,0,5,
741_5005_6418_6167,5,EUR,0,0,5,
741_5005_6418_6171,5,EUR,0,0,5,
741_5005_6418_6172,5,EUR,0,0,5,
741_5005_6418_6179,5,EUR,0,0,5,
741_5005_6418_6429,5,EUR,0,0,5,
741_5005_6418_6497,5,EUR,0,0,5,
741_5005_6418_6656,5,EUR,0,0,5,
741_5005_6418_7078,10,EUR,0,0,5,
741_5005_6418_7090,10,EUR,0,0,5,
741_5005_6418_7994,5,EUR,0,0,5,
741_5005_6418_8010,10,EUR,0,0,5,
741_5005_6427_1919,10,EUR,0,0,5,
741_5005_6427_5603,5,EUR,0,0,5,
741_5005_6427_5622,5,EUR,0,0,5,
741_5005_6427_5848,5,EUR,0,0,5,
741_5005_6427_5849,5,EUR,0,0,5,
741_5005_6427_5853,5,EUR,0,0,5,
741_5005_6427_5856,5,EUR,0,0,5,
741_5005_6427_5859,5,EUR,0,0,5,
741_5005_6427_5862,5,EUR,0,0,5,
741_5005_6427_5901,5,EUR,0,0,5,
741_5005_6427_6102,5,EUR,0,0,5,
741_5005_6427_6167,5,EUR,0,0,5,
741_5005_6427_6171,5,EUR,0,0,5,
741_5005_6427_6172,5,EUR,0,0,5,
741_5005_6427_6179,5,EUR,0,0,5,
741_5005_6427_6418,5,EUR,0,0,5,
741_5005_6427_6429,5,EUR,0,0,5,
741_5005_6427_6497,5,EUR,0,0,5,
741_5005_6427_6555,5,EUR,0,0,5,
741_5005_6427_6556,5,EUR,0,0,5,
741_5005_6427_6595,5,EUR,0,0,5,
741_5005_6427_6601,5,EUR,0,0,5,
741_5005_6427_6656,5,EUR,0,0,5,
741_5005_6427_7078,10,EUR,0,0,5,
741_5005_6427_7090,10,EUR,0,0,5,
741_5005_6427_7994,5,EUR,0,0,5,
741_5005_6427_8010,10,EUR,0,0,5,
741_5005_6429_1919,10,EUR,0,0,5,
741_5005_6429_5603,5,EUR,0,0,5,
741_5005_6429_5622,5,EUR,0,0,5,
741_5005_6429_5848,5,EUR,0,0,5,
741_5005_6429_5849,5,EUR,0,0,5,
741_5005_6429_5853,5,EUR,0,0,5,
741_5005_6429_5856,5,EUR,0,0,5,
741_5005_6429_5859,5,EUR,0,0,5,
741_5005_6429_5862,5,EUR,0,0,5,
741_5005_6429_5901,5,EUR,0,0,5,
741_5005_6429_6102,5,EUR,0,0,5,
741_5005_6429_6167,5,EUR,0,0,5,
741_5005_6429_6171,5,EUR,0,0,5,
741_5005_6429_6172,5,EUR,0,0,5,
741_5005_6429_6179,5,EUR,0,0,5,
741_5005_6429_6497,5,EUR,0,0,5,
741_5005_6429_6656,5,EUR,0,0,5,
741_5005_6429_7078,10,EUR,0,0,5,
741_5005_6429_7090,10,EUR,0,0,5,
741_5005_6429_7994,5,EUR,0,0,5,
741_5005_6429_8010,10,EUR,0,0,5,
741_5005_6497_1919,10,EUR,0,0,5,
741_5005_6497_5603,5,EUR,0,0,5,
741_5005_6497_5622,5,EUR,0,0,5,
741_5005_6497_5848,5,EUR,0,0,5,
741_5005_6497_5849,5,EUR,0,0,5,
741_5005_6497_5853,5,EUR,0,0,5,
741_5005_6497_5856,5,EUR,0,0,5,
741_5005_6497_5859,5,EUR,0,0,5,
741_5005_6497_5862,5,EUR,0,0,5,
741_5005_6497_5901,5,EUR,0,0,5,
741_5005_6497_6102,5,EUR,0,0,5,
741_5005_6497_6167,5,EUR,0,0,5,
741_5005_6497_6171,5,EUR,0,0,5,
741_5005_6497_6172,5,EUR,0,0,5,
741_5005_6497_6179,5,EUR,0,0,5,
741_5005_6497_6656,5,EUR,0,0,5,
741_5005_6497_7078,10,EUR,0,0,5,
741_5005_6497_7090,10,EUR,0,0,5,
741_5005_6497_7994,5,EUR,0,0,5,
741_5005_6497_8010,10,EUR,0,0,5,
741_5005_6555_1919,10,EUR,0,0,5,
741_5005_6555_5603,5,EUR,0,0,5,
741_5005_6555_5622,5,EUR,0,0,5,
741_5005_6555_5848,5,EUR,0,0,5,
741_5005_6555_5849,5,EUR,0,0,5,
741_5005_6555_5853,5,EUR,0,0,5,
741_5005_6555_5856,5,EUR,0,0,5,
741_5005_6555_5859,5,EUR,0,0,5,
741_5005_6555_5862,5,EUR,0,0,5,
