fare_id,route_id,origin_id,destination_id
741_5006_3913_4738,,3913,4738
741_5006_3913_4739,,3913,4739
741_5006_3913_4864,,3913,4864
741_5006_3913_4865,,3913,4865
741_5006_3913_5097,,3913,5097
741_5006_3913_5098,,3913,5098
741_5006_3913_5213,,3913,5213
741_5006_3913_7060,,3913,7060
741_5006_3913_7194,,3913,7194
741_5006_3913_7973,,3913,7973
741_5006_3913_8018,,3913,8018
741_5006_3913_8019,,3913,8019
741_5006_3916_1,,3916,1
741_5006_3916_324,,3916,324
741_5006_3916_326,,3916,326
741_5006_3916_332,,3916,332
741_5006_3916_333,,3916,333
741_5006_3916_337,,3916,337
741_5006_3916_338,,3916,338
741_5006_3916_339,,3916,339
741_5006_3916_340,,3916,340
741_5006_3916_2754,,3916,2754
741_5006_3916_2788,,3916,2788
741_5006_3916_2839,,3916,2839
741_5006_3916_2845,,3916,2845
741_5006_3916_3919,,3916,3919
741_5006_3916_3922,,3916,3922
741_5006_3916_3928,,3916,3928
741_5006_3916_3944,,3916,3944
741_5006_3916_3949,,3916,3949
741_5006_3916_3963,,3916,3963
741_5006_3916_3968,,3916,3968
741_5006_3916_3971,,3916,3971
741_5006_3916_3974,,3916,3974
741_5006_3916_3975,,3916,3975
741_5006_3916_4739,,3916,4739
741_5006_3916_4864,,3916,4864
741_5006_3916_5097,,3916,5097
741_5006_3916_5098,,3916,5098
741_5006_3916_5213,,3916,5213
741_5006_3916_7060,,3916,7060
741_5006_3916_7194,,3916,7194
741_5006_3916_7973,,3916,7973
741_5006_3916_8018,,3916,8018
741_5006_3916_8019,,3916,8019
741_5006_3919_1,,3919,1
741_5006_3919_324,,3919,324
741_5006_3919_326,,3919,326
741_5006_3919_332,,3919,332
741_5006_3919_333,,3919,333
741_5006_3919_337,,3919,337
741_5006_3919_338,,3919,338
741_5006_3919_339,,3919,339
741_5006_3919_340,,3919,340
741_5006_3919_2754,,3919,2754
741_5006_3919_2788,,3919,2788
741_5006_3919_2839,,3919,2839
741_5006_3919_2845,,3919,2845
741_5006_3919_3922,,3919,3922
741_5006_3919_3928,,3919,3928
741_5006_3919_3944,,3919,3944
741_5006_3919_3949,,3919,3949
741_5006_3919_3963,,3919,3963
741_5006_3919_3968,,3919,3968
741_5006_3919_3971,,3919,3971
741_5006_3919_3974,,3919,3974
741_5006_3919_3975,,3919,3975
741_5006_3919_4739,,3919,4739
741_5006_3919_4864,,3919,4864
741_5006_3919_5097,,3919,5097
741_5006_3919_5098,,3919,5098
741_5006_3919_5213,,3919,5213
741_5006_3919_7060,,3919,7060
741_5006_3919_7194,,3919,7194
741_5006_3919_7973,,3919,7973
741_5006_3919_8018,,3919,8018
741_5006_3919_8019,,3919,8019
741_5006_3922_1,,3922,1
741_5006_3922_324,,3922,324
741_5006_3922_326,,3922,326
741_5006_3922_333,,3922,333
741_5006_3922_337,,3922,337
741_5006_3922_339,,3922,339
741_5006_3922_340,,3922,340
741_5006_3922_2754,,3922,2754
741_5006_3922_2788,,3922,2788
741_5006_3922_2839,,3922,2839
741_5006_3922_2845,,3922,2845
741_5006_3922_3928,,3922,3928
741_5006_3922_3944,,3922,3944
741_5006_3922_3949,,3922,3949
741_5006_3922_3963,,3922,3963
741_5006_3922_3968,,3922,3968
741_5006_3922_3971,,3922,3971
741_5006_3922_3974,,3922,3974
741_5006_3922_3975,,3922,3975
741_5006_3922_4739,,3922,4739
741_5006_3922_4864,,3922,4864
741_5006_3922_5097,,3922,5097
741_5006_3922_5098,,3922,5098
741_5006_3922_5213,,3922,5213
741_5006_3922_7060,,3922,7060
741_5006_3922_7194,,3922,7194
741_5006_3922_7973,,3922,7973
741_5006_3922_8019,,3922,8019
741_5006_3928_1,,3928,1
741_5006_3928_324,,3928,324
741_5006_3928_326,,3928,326
741_5006_3928_333,,3928,333
741_5006_3928_337,,3928,337
741_5006_3928_339,,3928,339
741_5006_3928_340,,3928,340
741_5006_3928_2754,,3928,2754
741_5006_3928_2788,,3928,2788
741_5006_3928_2839,,3928,2839
741_5006_3928_2845,,3928,2845
741_5006_3928_3944,,3928,3944
741_5006_3928_3949,,3928,3949
741_5006_3928_3963,,3928,3963
741_5006_3928_3968,,3928,3968
741_5006_3928_3971,,3928,3971
741_5006_3928_3974,,3928,3974
741_5006_3928_3975,,3928,3975
741_5006_3928_4739,,3928,4739
741_5006_3928_4864,,3928,4864
741_5006_3928_5098,,3928,5098
741_5006_3928_7060,,3928,7060
741_5006_3928_7194,,3928,7194
741_5006_3928_7973,,3928,7973
741_5006_3928_8019,,3928,8019
741_5006_3944_1,,3944,1
741_5006_3944_324,,3944,324
741_5006_3944_326,,3944,326
741_5006_3944_333,,3944,333
741_5006_3944_337,,3944,337
741_5006_3944_339,,3944,339
741_5006_3944_2754,,3944,2754
741_5006_3944_2788,,3944,2788
741_5006_3944_2839,,3944,2839
741_5006_3944_2845,,3944,2845
741_5006_3944_3949,,3944,3949
741_5006_3944_3963,,3944,3963
741_5006_3944_3968,,3944,3968
741_5006_3944_3971,,3944,3971
741_5006_3944_3974,,3944,3974
741_5006_3944_3975,,3944,3975
741_5006_3944_4739,,3944,4739
741_5006_3944_4864,,3944,4864
741_5006_3944_5098,,3944,5098
741_5006_3944_7060,,3944,7060
741_5006_3944_7194,,3944,7194
741_5006_3944_7973,,3944,7973
741_5006_3944_8019,,3944,8019
741_5006_3949_1,,3949,1
741_5006_3949_324,,3949,324
741_5006_3949_326,,3949,326
741_5006_3949_333,,3949,333
741_5006_3949_2754,,3949,2754
741_5006_3949_2788,,3949,2788
741_5006_3949_2839,,3949,2839
741_5006_3949_2845,,3949,2845
741_5006_3949_3963,,3949,3963
741_5006_3949_3968,,3949,3968
741_5006_3949_3971,,3949,3971
741_5006_3949_3974,,3949,3974
741_5006_3949_3975,,3949,3975
741_5006_3949_4739,,3949,4739
741_5006_3949_4864,,3949,4864
741_5006_3949_8019,,3949,8019
741_5006_3963_1,,3963,1
741_5006_3963_324,,3963,324
741_5006_3963_2754,,3963,2754
741_5006_3963_2788,,3963,2788
741_5006_3963_2839,,3963,2839
741_5006_3963_3968,,3963,3968
741_5006_3963_3971,,3963,3971
741_5006_3963_3974,,3963,3974
741_5006_3963_3975,,3963,3975
741_5006_3963_4739,,3963,4739
741_5006_3963_4864,,3963,4864
741_5006_3968_1,,3968,1
741_5006_3968_324,,3968,324
741_5006_3968_2754,,3968,2754
741_5006_3968_2788,,3968,2788
741_5006_3968_2839,,3968,2839
741_5006_3968_3971,,3968,3971
741_5006_3968_3974,,3968,3974
741_5006_3968_3975,,3968,3975
741_5006_3971_2754,,3971,2754
741_5006_3971_3974,,3971,3974
741_5006_3971_3975,,3971,3975
741_5006_3974_2754,,3974,2754
741_5006_3974_3975,,3974,3975
741_5006_4738_1,,4738,1
741_5006_4738_323,,4738,323
741_5006_4738_324,,4738,324
741_5006_4738_325,,4738,325
741_5006_4738_326,,4738,326
741_5006_4738_332,,4738,332
741_5006_4738_333,,4738,333
741_5006_4738_337,,4738,337
741_5006_4738_338,,4738,338
741_5006_4738_339,,4738,339
741_5006_4738_340,,4738,340
741_5006_4738_2754,,4738,2754
741_5006_4738_2788,,4738,2788
741_5006_4738_2839,,4738,2839
741_5006_4738_2844,,4738,2844
741_5006_4738_2845,,4738,2845
741_5006_4738_3916,,4738,3916
741_5006_4738_3919,,4738,3919
741_5006_4738_3922,,4738,3922
741_5006_4738_3928,,4738,3928
741_5006_4738_3944,,4738,3944
741_5006_4738_3949,,4738,3949
741_5006_4738_3963,,4738,3963
741_5006_4738_3968,,4738,3968
741_5006_4738_3971,,4738,3971
741_5006_4738_3974,,4738,3974
741_5006_4738_3975,,4738,3975
741_5006_4738_4739,,4738,4739
741_5006_4738_4864,,4738,4864
741_5006_4738_4865,,4738,4865
741_5006_4738_5097,,4738,5097
741_5006_4738_5098,,4738,5098
741_5006_4738_5213,,4738,5213
741_5006_4738_7060,,4738,7060
741_5006_4738_7194,,4738,7194
741_5006_4738_7973,,4738,7973
741_5006_4738_8018,,4738,8018
741_5006_4738_8019,,4738,8019
741_5006_4739_1,,4739,1
741_5006_4739_324,,4739,324
741_5006_4739_2754,,4739,2754
741_5006_4739_2788,,4739,2788
741_5006_4739_2839,,4739,2839
741_5006_4739_3968,,4739,3968
741_5006_4739_3971,,4739,3971
741_5006_4739_3974,,4739,3974
741_5006_4739_3975,,4739,3975
741_5006_4864_1,,4864,1
741_5006_4864_324,,4864,324
741_5006_4864_2754,,4864,2754
741_5006_4864_2788,,4864,2788
741_5006_4864_2839,,4864,2839
741_5006_4864_3968,,4864,3968
741_5006_4864_3971,,4864,3971
741_5006_4864_3974,,4864,3974
741_5006_4864_3975,,4864,3975
741_5006_4864_4739,,4864,4739
741_5006_4865_1,,4865,1
741_5006_4865_324,,4865,324
741_5006_4865_326,,4865,326
741_5006_4865_332,,4865,332
741_5006_4865_333,,4865,333
741_5006_4865_337,,4865,337
741_5006_4865_338,,4865,338
741_5006_4865_339,,4865,339
741_5006_4865_340,,4865,340
741_5006_4865_2754,,4865,2754
741_5006_4865_2788,,4865,2788
741_5006_4865_2839,,4865,2839
741_5006_4865_2845,,4865,2845
741_5006_4865_3916,,4865,3916
741_5006_4865_3919,,4865,3919
741_5006_4865_3922,,4865,3922
741_5006_4865_3928,,4865,3928
741_5006_4865_3944,,4865,3944
741_5006_4865_3949,,4865,3949
741_5006_4865_3963,,4865,3963
741_5006_4865_3968,,4865,3968
741_5006_4865_3971,,4865,3971
741_5006_4865_3974,,4865,3974
741_5006_4865_3975,,4865,3975
741_5006_4865_4739,,4865,4739
741_5006_4865_4864,,4865,4864
741_5006_4865_5097,,4865,5097
741_5006_4865_5098,,4865,5098
741_5006_4865_5213,,4865,5213
741_5006_4865_7060,,4865,7060
741_5006_4865_7194,,4865,7194
741_5006_4865_7973,,4865,7973
741_5006_4865_8018,,4865,8018
741_5006_4865_8019,,4865,8019
741_5006_5097_1,,5097,1
741_5006_5097_324,,5097,324
741_5006_5097_326,,5097,326
741_5006_5097_333,,5097,333
741_5006_5097_337,,5097,337
741_5006_5097_339,,5097,339
741_5006_5097_340,,5097,340
741_5006_5097_2754,,5097,2754
741_5006_5097_2788,,5097,2788
741_5006_5097_2839,,5097,2839
741_5006_5097_2845,,5097,2845
741_5006_5097_3928,,5097,3928
741_5006_5097_3944,,5097,3944
741_5006_5097_3949,,5097,3949
741_5006_5097_3963,,5097,3963
741_5006_5097_3968,,5097,3968
741_5006_5097_3971,,5097,3971
741_5006_5097_3974,,5097,3974
741_5006_5097_3975,,5097,3975
741_5006_5097_4739,,5097,4739
741_5006_5097_4864,,5097,4864
741_5006_5097_5098,,5097,5098
741_5006_5097_5213,,5097,5213
741_5006_5097_7060,,5097,7060
741_5006_5097_7194,,5097,7194
741_5006_5097_7973,,5097,7973
741_5006_5097_8019,,5097,8019
741_5006_5098_1,,5098,1
741_5006_5098_324,,5098,324
741_5006_5098_326,,5098,326
741_5006_5098_333,,5098,333
741_5006_5098_2754,,5098,2754
741_5006_5098_2788,,5098,2788
741_5006_5098_2839,,5098,2839
741_5006_5098_2845,,5098,2845
741_5006_5098_3949,,5098,3949
741_5006_5098_3963,,5098,3963
741_5006_5098_3968,,5098,3968
741_5006_5098_3971,,5098,3971
741_5006_5098_3974,,5098,3974
741_5006_5098_3975,,5098,3975
741_5006_5098_4739,,5098,4739
741_5006_5098_4864,,5098,4864
741_5006_5098_8019,,5098,8019
741_5006_5213_1,,5213,1
741_5006_5213_324,,5213,324
741_5006_5213_326,,5213,326
741_5006_5213_333,,5213,333
741_5006_5213_337,,5213,337
741_5006_5213_339,,5213,339
741_5006_5213_340,,5213,340
741_5006_5213_2754,,5213,2754
741_5006_5213_2788,,5213,2788
741_5006_5213_2839,,5213,2839
741_5006_5213_2845,,5213,2845
741_5006_5213_3928,,5213,3928
741_5006_5213_3944,,5213,3944
741_5006_5213_3949,,5213,3949
741_5006_5213_3963,,5213,3963
741_5006_5213_3968,,5213,3968
741_5006_5213_3971,,5213,3971
741_5006_5213_3974,,5213,3974
741_5006_5213_3975,,5213,3975
741_5006_5213_4739,,5213,4739
741_5006_5213_4864,,5213,4864
741_5006_5213_5098,,5213,5098
741_5006_5213_7060,,5213,7060
741_5006_5213_7194,,5213,7194
741_5006_5213_7973,,5213,7973
741_5006_5213_8019,,5213,8019
741_5006_7060_1,,7060,1
741_5006_7060_324,,7060,324
741_5006_7060_326,,7060,326
741_5006_7060_333,,7060,333
741_5006_7060_2754,,7060,2754
741_5006_7060_2788,,7060,2788
741_5006_7060_2839,,7060,2839
741_5006_7060_2845,,7060,2845
741_5006_7060_3949,,7060,3949
741_5006_7060_3963,,7060,3963
741_5006_7060_3968,,7060,3968
741_5006_7060_3971,,7060,3971
741_5006_7060_3974,,7060,3974
741_5006_7060_3975,,7060,3975
741_5006_7060_4739,,7060,4739
741_5006_7060_4864,,7060,4864
741_5006_7060_5098,,7060,5098
741_5006_7060_8019,,7060,8019
741_5006_7194_1,,7194,1
741_5006_7194_324,,7194,324
741_5006_7194_326,,7194,326
741_5006_7194_333,,7194,333
741_5006_7194_337,,7194,337
741_5006_7194_339,,7194,339
741_5006_7194_2754,,7194,2754
741_5006_7194_2788,,7194,2788
741_5006_7194_2839,,7194,2839
741_5006_7194_2845,,7194,2845
741_5006_7194_3949,,7194,3949
741_5006_7194_3963,,7194,3963
741_5006_7194_3968,,7194,3968
741_5006_7194_3971,,7194,3971
741_5006_7194_3974,,7194,3974
741_5006_7194_3975,,7194,3975
741_5006_7194_4739,,7194,4739
741_5006_7194_4864,,7194,4864
741_5006_7194_5098,,7194,5098
741_5006_7194_7060,,7194,7060
741_5006_7194_8019,,7194,8019
741_5006_7973_1,,7973,1
741_5006_7973_324,,7973,324
741_5006_7973_326,,7973,326
741_5006_7973_333,,7973,333
741_5006_7973_337,,7973,337
741_5006_7973_339,,7973,339
741_5006_7973_2754,,7973,2754
741_5006_7973_2788,,7973,2788
741_5006_7973_2839,,7973,2839
741_5006_7973_2845,,7973,2845
741_5006_7973_3949,,7973,3949
741_5006_7973_3963,,7973,3963
741_5006_7973_3968,,7973,3968
741_5006_7973_3971,,7973,3971
741_5006_7973_3974,,7973,3974
741_5006_7973_3975,,7973,3975
741_5006_7973_4739,,7973,4739
741_5006_7973_4864,,7973,4864
741_5006_7973_5098,,7973,5098
741_5006_7973_7060,,7973,7060
741_5006_7973_7194,,7973,7194
741_5006_7973_8019,,7973,8019
741_5006_8018_1,,8018,1
741_5006_8018_324,,8018,324
741_5006_8018_326,,8018,326
741_5006_8018_333,,8018,333
741_5006_8018_337,,8018,337
741_5006_8018_338,,8018,338
741_5006_8018_339,,8018,339
741_5006_8018_340,,8018,340
741_5006_8018_2754,,8018,2754
741_5006_8018_2788,,8018,2788
741_5006_8018_2839,,8018,2839
741_5006_8018_2845,,8018,2845
741_5006_8018_3922,,8018,3922
741_5006_8018_3928,,8018,3928
741_5006_8018_3944,,8018,3944
741_5006_8018_3949,,8018,3949
741_5006_8018_3963,,8018,3963
741_5006_8018_3968,,8018,3968
741_5006_8018_3971,,8018,3971
741_5006_8018_3974,,8018,3974
741_5006_8018_3975,,8018,3975
741_5006_8018_4739,,8018,4739
741_5006_8018_4864,,8018,4864
741_5006_8018_5097,,8018,5097
741_5006_8018_5098,,8018,5098
741_5006_8018_5213,,8018,5213
741_5006_8018_7060,,8018,7060
741_5006_8018_7194,,8018,7194
741_5006_8018_7973,,8018,7973
741_5006_8018_8019,,8018,8019
741_5006_8019_1,,8019,1
741_5006_8019_324,,8019,324
741_5006_8019_326,,8019,326
741_5006_8019_2754,,8019,2754
741_5006_8019_2788,,8019,2788
741_5006_8019_2839,,8019,2839
741_5006_8019_2845,,8019,2845
741_5006_8019_3963,,8019,3963
741_5006_8019_3968,,8019,3968
741_5006_8019_3971,,8019,3971
741_5006_8019_3974,,8019,3974
741_5006_8019_3975,,8019,3975
741_5006_8019_4739,,8019,4739
741_5006_8019_4864,,8019,4864
741_5007_1_2,,1,2
741_5007_1_323,,1,323
741_5007_1_324,,1,324
741_5007_1_325,,1,325
741_5007_1_326,,1,326
741_5007_1_332,,1,332
741_5007_1_333,,1,333
741_5007_1_337,,1,337
741_5007_1_338,,1,338
741_5007_1_339,,1,339
741_5007_1_340,,1,340
741_5007_1_341,,1,341
741_5007_1_342,,1,342
741_5007_1_346,,1,346
741_5007_1_2754,,1,2754
741_5007_1_2788,,1,2788
741_5007_1_2839,,1,2839
741_5007_1_2844,,1,2844
741_5007_1_2845,,1,2845
741_5007_1_3110,,1,3110
741_5007_1_3111,,1,3111
741_5007_1_3156,,1,3156
741_5007_1_3330,,1,3330
741_5007_1_6101,,1,6101
741_5007_1_6102,,1,6102
741_5007_1_6104,,1,6104
741_5007_1_6172,,1,6172
741_5007_1_6279,,1,6279
741_5007_1_6280,,1,6280
741_5007_1_6284,,1,6284
741_5007_1_6285,,1,6285
741_5007_1_6286,,1,6286
741_5007_1_6345,,1,6345
741_5007_1_6367,,1,6367
741_5007_1_6372,,1,6372
741_5007_1_6393,,1,6393
741_5007_1_6597,,1,6597
741_5007_1_6869,,1,6869
741_5007_1_7060,,1,7060
741_5007_1_7336,,1,7336
741_5007_1_7973,,1,7973
741_5007_2_324,,2,324
741_5007_2_325,,2,325
741_5007_2_326,,2,326
741_5007_2_332,,2,332
741_5007_2_333,,2,333
741_5007_2_337,,2,337
741_5007_2_338,,2,338
741_5007_2_339,,2,339
741_5007_2_340,,2,340
741_5007_2_341,,2,341
741_5007_2_342,,2,342
741_5007_2_346,,2,346
741_5007_2_2839,,2,2839
741_5007_2_2845,,2,2845
741_5007_2_3110,,2,3110
741_5007_2_3111,,2,3111
741_5007_2_3156,,2,3156
741_5007_2_3330,,2,3330
741_5007_2_6104,,2,6104
741_5007_2_6172,,2,6172
741_5007_2_6279,,2,6279
741_5007_2_6280,,2,6280
741_5007_2_6284,,2,6284
741_5007_2_6285,,2,6285
741_5007_2_6286,,2,6286
741_5007_2_6345,,2,6345
741_5007_2_6367,,2,6367
741_5007_2_6372,,2,6372
741_5007_2_6393,,2,6393
741_5007_2_6597,,2,6597
741_5007_2_6869,,2,6869
741_5007_2_7060,,2,7060
741_5007_2_7336,,2,7336
741_5007_2_7973,,2,7973
741_5007_323_2,,323,2
741_5007_323_324,,323,324
741_5007_323_325,,323,325
741_5007_323_326,,323,326
741_5007_323_332,,323,332
741_5007_323_333,,323,333
741_5007_323_337,,323,337
741_5007_323_338,,323,338
741_5007_323_339,,323,339
741_5007_323_340,,323,340
741_5007_323_341,,323,341
741_5007_323_342,,323,342
741_5007_323_346,,323,346
741_5007_323_2754,,323,2754
741_5007_323_2839,,323,2839
741_5007_323_2845,,323,2845
741_5007_323_3110,,323,3110
741_5007_323_3111,,323,3111
741_5007_323_3156,,323,3156
741_5007_323_3330,,323,3330
741_5007_323_6104,,323,6104
741_5007_323_6172,,323,6172
741_5007_323_6279,,323,6279
741_5007_323_6280,,323,6280
741_5007_323_6284,,323,6284
741_5007_323_6285,,323,6285
741_5007_323_6286,,323,6286
741_5007_323_6345,,323,6345
741_5007_323_6367,,323,6367
741_5007_323_6372,,323,6372
741_5007_323_6393,,323,6393
741_5007_323_6597,,323,6597
741_5007_323_6869,,323,6869
741_5007_323_7060,,323,7060
741_5007_323_7336,,323,7336
741_5007_323_7973,,323,7973
741_5007_324_6104,,324,6104
741_5007_324_6345,,324,6345
741_5007_325_324,,325,324
741_5007_325_326,,325,326
741_5007_325_332,,325,332
741_5007_325_333,,325,333
741_5007_325_337,,325,337
741_5007_325_338,,325,338
741_5007_325_339,,325,339
741_5007_325_340,,325,340
741_5007_325_341,,325,341
741_5007_325_342,,325,342
741_5007_325_346,,325,346
741_5007_325_2839,,325,2839
741_5007_325_2845,,325,2845
741_5007_325_3110,,325,3110
741_5007_325_3111,,325,3111
741_5007_325_3156,,325,3156
741_5007_325_3330,,325,3330
741_5007_325_6104,,325,6104
741_5007_325_6172,,325,6172
741_5007_325_6279,,325,6279
741_5007_325_6280,,325,6280
741_5007_325_6284,,325,6284
741_5007_325_6285,,325,6285
741_5007_325_6286,,325,6286
741_5007_325_6345,,325,6345
741_5007_325_6367,,325,6367
741_5007_325_6372,,325,6372
741_5007_325_6393,,325,6393
741_5007_325_6597,,325,6597
741_5007_325_6869,,325,6869
741_5007_325_7060,,325,7060
741_5007_325_7336,,325,7336
741_5007_325_7973,,325,7973
741_5007_326_324,,326,324
741_5007_326_6104,,326,6104
741_5007_326_6345,,326,6345
741_5007_326_6372,,326,6372
741_5007_326_6393,,326,6393
741_5007_326_6597,,326,6597
741_5007_332_324,,332,324
741_5007_332_326,,332,326
741_5007_332_333,,332,333
741_5007_332_337,,332,337
741_5007_332_338,,332,338
741_5007_332_339,,332,339
741_5007_332_340,,332,340
741_5007_332_341,,332,341
741_5007_332_342,,332,342
741_5007_332_346,,332,346
741_5007_332_2839,,332,2839
741_5007_332_2845,,332,2845
741_5007_332_3110,,332,3110
741_5007_332_3111,,332,3111
741_5007_332_3156,,332,3156
741_5007_332_3330,,332,3330
741_5007_332_6104,,332,6104
741_5007_332_6279,,332,6279
741_5007_332_6280,,332,6280
741_5007_332_6284,,332,6284
741_5007_332_6285,,332,6285
741_5007_332_6286,,332,6286
741_5007_332_6345,,332,6345
741_5007_332_6367,,332,6367
741_5007_332_6372,,332,6372
741_5007_332_6393,,332,6393
741_5007_332_6597,,332,6597
741_5007_332_6869,,332,6869
741_5007_332_7060,,332,7060
741_5007_332_7336,,332,7336
741_5007_332_7973,,332,7973
741_5007_333_324,,333,324
741_5007_333_326,,333,326
741_5007_333_6104,,333,6104
741_5007_333_6345,,333,6345
741_5007_333_6372,,333,6372
741_5007_333_6393,,333,6393
741_5007_333_6597,,333,6597
741_5007_337_324,,337,324
741_5007_337_326,,337,326
741_5007_337_333,,337,333
741_5007_337_341,,337,341
741_5007_337_342,,337,342
741_5007_337_346,,337,346
741_5007_337_2839,,337,2839
741_5007_337_2845,,337,2845
741_5007_337_3110,,337,3110
741_5007_337_6104,,337,6104
741_5007_337_6279,,337,6279
741_5007_337_6285,,337,6285
741_5007_337_6286,,337,6286
741_5007_337_6345,,337,6345
741_5007_337_6372,,337,6372
741_5007_337_6393,,337,6393
741_5007_337_6597,,337,6597
741_5007_337_7336,,337,7336
741_5007_338_324,,338,324
741_5007_338_326,,338,326
741_5007_338_333,,338,333
741_5007_338_337,,338,337
741_5007_338_339,,338,339
741_5007_338_340,,338,340
741_5007_338_341,,338,341
741_5007_338_342,,338,342
741_5007_338_346,,338,346
741_5007_338_2839,,338,2839
741_5007_338_2845,,338,2845
741_5007_338_3110,,338,3110
741_5007_338_3111,,338,3111
741_5007_338_3156,,338,3156
741_5007_338_3330,,338,3330
741_5007_338_6104,,338,6104
741_5007_338_6279,,338,6279
741_5007_338_6280,,338,6280
741_5007_338_6284,,338,6284
741_5007_338_6285,,338,6285
741_5007_338_6286,,338,6286
741_5007_338_6345,,338,6345
741_5007_338_6372,,338,6372
741_5007_338_6393,,338,6393
741_5007_338_6597,,338,6597
741_5007_338_7060,,338,7060
741_5007_338_7336,,338,7336
741_5007_338_7973,,338,7973
741_5007_339_324,,339,324
741_5007_339_326,,339,326
741_5007_339_333,,339,333
741_5007_339_337,,339,337
741_5007_339_341,,339,341
741_5007_339_342,,339,342
741_5007_339_346,,339,346
741_5007_339_2839,,339,2839
741_5007_339_2845,,339,2845
741_5007_339_3110,,339,3110
741_5007_339_3330,,339,3330
741_5007_339_6104,,339,6104
741_5007_339_6279,,339,6279
741_5007_339_6280,,339,6280
741_5007_339_6285,,339,6285
741_5007_339_6286,,339,6286
741_5007_339_6345,,339,6345
741_5007_339_6372,,339,6372
741_5007_339_6393,,339,6393
741_5007_339_6597,,339,6597
741_5007_339_7060,,339,7060
741_5007_339_7336,,339,7336
741_5007_339_7973,,339,7973
741_5007_340_324,,340,324
741_5007_340_326,,340,326
741_5007_340_333,,340,333
741_5007_340_337,,340,337
741_5007_340_339,,340,339
741_5007_340_341,,340,341
741_5007_340_342,,340,342
741_5007_340_346,,340,346
741_5007_340_2839,,340,2839
741_5007_340_2845,,340,2845
741_5007_340_3110,,340,3110
741_5007_340_3330,,340,3330
741_5007_340_6104,,340,6104
741_5007_340_6279,,340,6279
741_5007_340_6280,,340,6280
741_5007_340_6285,,340,6285
741_5007_340_6286,,340,6286
741_5007_340_6345,,340,6345
741_5007_340_6372,,340,6372
741_5007_340_6393,,340,6393
741_5007_340_6597,,340,6597
741_5007_340_7060,,340,7060
741_5007_340_7336,,340,7336
741_5007_340_7973,,340,7973
741_5007_341_324,,341,324
741_5007_341_326,,341,326
741_5007_341_333,,341,333
741_5007_341_342,,341,342
741_5007_341_346,,341,346
741_5007_341_2839,,341,2839
741_5007_341_2845,,341,2845
741_5007_341_3110,,341,3110
741_5007_341_6104,,341,6104
741_5007_341_6279,,341,6279
741_5007_341_6285,,341,6285
741_5007_341_6286,,341,6286
741_5007_341_6345,,341,6345
741_5007_341_6372,,341,6372
741_5007_341_6393,,341,6393
741_5007_341_6597,,341,6597
741_5007_341_7336,,341,7336
741_5007_342_324,,342,324
741_5007_342_326,,342,326
741_5007_342_333,,342,333
741_5007_342_346,,342,346
741_5007_342_2839,,342,2839
741_5007_342_2845,,342,2845
741_5007_342_3110,,342,3110
741_5007_342_6104,,342,6104
741_5007_342_6279,,342,6279
741_5007_342_6285,,342,6285
741_5007_342_6286,,342,6286
741_5007_342_6345,,342,6345
741_5007_342_6372,,342,6372
741_5007_342_6393,,342,6393
741_5007_342_6597,,342,6597
741_5007_342_7336,,342,7336
741_5007_346_324,,346,324
741_5007_346_326,,346,326
741_5007_346_333,,346,333
741_5007_346_2839,,346,2839
741_5007_346_2845,,346,2845
741_5007_346_3110,,346,3110
741_5007_346_6104,,346,6104
741_5007_346_6279,,346,6279
741_5007_346_6285,,346,6285
741_5007_346_6286,,346,6286
741_5007_346_6345,,346,6345
741_5007_346_6372,,346,6372
741_5007_346_6393,,346,6393
741_5007_346_6597,,346,6597
741_5007_346_7336,,346,7336
741_5007_2754_2,,2754,2
741_5007_2754_324,,2754,324
741_5007_2754_325,,2754,325
741_5007_2754_326,,2754,326
741_5007_2754_332,,2754,332
741_5007_2754_333,,2754,333
741_5007_2754_337,,2754,337
741_5007_2754_338,,2754,338
741_5007_2754_339,,2754,339
741_5007_2754_340,,2754,340
741_5007_2754_341,,2754,341
741_5007_2754_342,,2754,342
741_5007_2754_346,,2754,346
741_5007_2754_2839,,2754,2839
741_5007_2754_2845,,2754,2845
741_5007_2754_3110,,2754,3110
741_5007_2754_3111,,2754,3111
741_5007_2754_3156,,2754,3156
741_5007_2754_3330,,2754,3330
741_5007_2754_6104,,2754,6104
741_5007_2754_6172,,2754,6172
741_5007_2754_6279,,2754,6279
741_5007_2754_6280,,2754,6280
741_5007_2754_6284,,2754,6284
741_5007_2754_6285,,2754,6285
741_5007_2754_6286,,2754,6286
741_5007_2754_6345,,2754,6345
741_5007_2754_6367,,2754,6367
741_5007_2754_6372,,2754,6372
741_5007_2754_6393,,2754,6393
741_5007_2754_6597,,2754,6597
741_5007_2754_6869,,2754,6869
741_5007_2754_7060,,2754,7060
741_5007_2754_7336,,2754,7336
741_5007_2754_7973,,2754,7973
741_5007_2788_2,,2788,2
741_5007_2788_323,,2788,323
741_5007_2788_324,,2788,324
741_5007_2788_325,,2788,325
741_5007_2788_326,,2788,326
741_5007_2788_332,,2788,332
741_5007_2788_333,,2788,333
741_5007_2788_337,,2788,337
741_5007_2788_338,,2788,338
741_5007_2788_339,,2788,339
741_5007_2788_340,,2788,340
741_5007_2788_341,,2788,341
741_5007_2788_342,,2788,342
741_5007_2788_346,,2788,346
741_5007_2788_2754,,2788,2754
